date,open,high,low,close,volume,symbol,ma_7,ma_30,ma_90,daily_return,high_low_range,close_open_diff,is_bullish
2024-11-20,2638.5,2648.199951171875,2638.5,2648.199951171875,27,XAU/USD,2600.09,2681.4,2567.94,0.008,9.7,9.7,1
2024-11-21,2659.300048828125,2672.10009765625,2655.699951171875,2672.10009765625,33,XAU/USD,2610.39,2683.12,2570.36,0.009,16.4,12.8,1
2024-11-22,2687.5,2710.5,2685.60009765625,2709.89990234375,41,XAU/USD,2628.83,2684.86,2573.22,0.0141,24.9,22.4,1
2024-11-25,2689.39990234375,2689.39990234375,2616.800048828125,2616.800048828125,94,XAU/USD,2635.77,2683.83,2575.68,-0.0344,72.6,-72.6,0
2024-11-26,2625.60009765625,2625.60009765625,2620.300048828125,2620.300048828125,177858,XAU/USD,2643.57,2682.46,2578.22,0.0013,5.3,-5.3,0
2024-11-27,2633.5,2657.89990234375,2627.199951171875,2639.89990234375,61653,XAU/USD,2647.76,2681.32,2580.83,0.0075,30.7,6.4,1
2024-11-29,2636.39990234375,2664.300048828125,2620.699951171875,2657.0,3861,XAU/USD,2652.03,2680.19,2583.54,0.0065,43.6,20.6,1
2024-12-02,2649.0,2649.800048828125,2621.699951171875,2634.89990234375,695,XAU/USD,2650.13,2677.56,2586.69,-0.0083,28.1,-14.1,0
2024-12-03,2639.0,2654.699951171875,2636.0,2644.699951171875,1062,XAU/USD,2646.21,2674.95,2589.63,0.0037,18.7,5.7,1
2024-12-04,2639.199951171875,2658.300048828125,2637.0,2653.800048828125,249,XAU/USD,2638.2,2671.93,2592.7,0.0034,21.3,14.6,1
2024-12-05,2652.39990234375,2655.0,2625.699951171875,2626.60009765625,573,XAU/USD,2639.6,2669.01,2595.16,-0.0102,29.3,-25.8,0
2024-12-06,2620.199951171875,2643.10009765625,2617.5,2638.60009765625,571,XAU/USD,2642.21,2665.8,2597.52,0.0046,25.6,18.4,1
2024-12-09,2632.10009765625,2677.10009765625,2630.800048828125,2664.89990234375,935,XAU/USD,2645.79,2663.26,2600.07,0.01,46.3,32.8,1
2024-12-10,2662.300048828125,2698.199951171875,2661.0,2697.60009765625,437,XAU/USD,2651.59,2661.75,2603.09,0.0123,37.2,35.3,1
2024-12-11,2701.800048828125,2733.800048828125,2693.10009765625,2733.800048828125,3387,XAU/USD,2665.71,2660.6,2606.78,0.0134,40.7,32.0,1
2024-12-12,2725.10009765625,2725.10009765625,2677.39990234375,2687.5,2365,XAU/USD,2671.83,2657.23,2610.1,-0.0169,47.7,-37.6,0
2024-12-13,2688.199951171875,2689.300048828125,2647.89990234375,2656.0,1125,XAU/USD,2672.14,2654.49,2613.05,-0.0117,41.4,-32.2,0
2024-12-16,2658.300048828125,2663.300048828125,2651.0,2651.39990234375,877,XAU/USD,2675.69,2651.58,2615.6,-0.0017,12.3,-6.9,0
2024-12-17,2651.800048828125,2652.300048828125,2632.5,2644.39990234375,705,XAU/USD,2676.51,2648.53,2617.95,-0.0026,19.8,-7.4,0
2024-12-18,2644.300048828125,2647.10009765625,2590.199951171875,2636.5,566,XAU/USD,2672.46,2645.07,2619.89,-0.003,56.9,-7.8,0
2024-12-19,2582.10009765625,2610.300048828125,2582.10009765625,2592.199951171875,238,XAU/USD,2657.4,2642.55,2621.28,-0.0168,28.2,10.1,1
2024-12-20,2605.300048828125,2631.60009765625,2604.89990234375,2628.699951171875,592,XAU/USD,2642.39,2640.23,2623.39,0.0141,26.7,23.4,1
2024-12-23,2620.0,2627.699951171875,2611.10009765625,2612.300048828125,451,XAU/USD,2631.64,2637.72,2625.16,-0.0062,16.6,-7.7,0
2024-12-24,2613.0,2620.0,2609.5,2620.0,35,XAU/USD,2626.5,2638.02,2626.5,0.0029,10.5,7.0,1
2024-12-26,2628.5,2638.800048828125,2627.89990234375,2638.800048828125,84,XAU/USD,2624.7,2639.31,2628.03,0.0072,10.9,10.3,1
2024-12-27,2617.699951171875,2617.699951171875,2616.39990234375,2617.199951171875,642,XAU/USD,2620.81,2640.52,2629.2,-0.0082,1.3,-0.5,0
2024-12-30,2620.699951171875,2626.89990234375,2597.0,2606.10009765625,794,XAU/USD,2616.47,2641.79,2630.29,-0.0042,29.9,-14.6,0
2024-12-31,2608.39990234375,2629.199951171875,2604.89990234375,2629.199951171875,401,XAU/USD,2621.76,2643.9,2631.96,0.0089,24.3,20.8,1
2025-01-02,2633.0,2663.10009765625,2633.0,2658.89990234375,1728,XAU/USD,2626.07,2645.51,2633.63,0.0113,30.1,25.9,1
2025-01-03,2658.699951171875,2658.699951171875,2641.800048828125,2645.0,591,XAU/USD,2630.74,2646.11,2635.05,-0.0052,16.9,-13.7,0
2025-01-06,2645.5,2647.0,2617.300048828125,2638.39990234375,960,XAU/USD,2633.37,2645.78,2636.41,-0.0025,29.7,-7.1,0
2025-01-07,2653.39990234375,2657.5,2653.0,2656.699951171875,643,XAU/USD,2635.93,2645.27,2638.14,0.0069,4.5,3.3,1
2025-01-08,2655.5,2676.89990234375,2653.5,2664.5,999,XAU/USD,2642.69,2643.76,2639.68,0.0029,23.4,9.0,1
2025-01-09,2669.699951171875,2686.300048828125,2667.89990234375,2683.800048828125,1139,XAU/USD,2653.79,2645.99,2641.79,0.0072,18.4,14.1,1
2025-01-10,2686.10009765625,2720.10009765625,2683.699951171875,2708.5,403,XAU/USD,2665.11,2648.93,2644.22,0.0092,36.4,22.4,1
2025-01-13,2711.10009765625,2711.199951171875,2673.5,2673.5,765,XAU/USD,2667.2,2650.05,2646.22,-0.0129,37.7,-37.6,0
2025-01-14,2673.60009765625,2688.300048828125,2670.800048828125,2677.5,794,XAU/USD,2671.84,2650.73,2648.06,0.0015,17.5,3.9,1
2025-01-15,2690.800048828125,2712.5,2690.800048828125,2712.5,930,XAU/USD,2682.43,2653.32,2650.5,0.0131,21.7,21.7,1
2025-01-16,2731.699951171875,2749.800048828125,2731.699951171875,2746.39990234375,1721,XAU/USD,2695.24,2656.71,2653.22,0.0125,18.1,14.7,1
2025-01-17,2736.0,2751.60009765625,2725.5,2744.300048828125,1214,XAU/USD,2706.64,2659.73,2655.79,-0.0008,26.1,8.3,1
2025-01-21,2746.0,2755.0,2724.800048828125,2755.0,1439,XAU/USD,2716.81,2664.01,2658.49,0.0039,30.2,9.0,1
2025-01-22,2754.5,2768.800048828125,2753.5,2767.60009765625,2079,XAU/USD,2725.26,2668.31,2660.9,0.0046,15.3,13.1,1
2025-01-23,2760.0,2765.0,2745.39990234375,2763.10009765625,2201,XAU/USD,2738.06,2671.58,2662.92,-0.0016,19.6,3.1,1
2025-01-24,2759.800048828125,2792.0,2759.800048828125,2777.300048828125,1593,XAU/USD,2752.31,2674.24,2665.1,0.0051,32.2,17.5,1
2025-01-27,2761.10009765625,2762.199951171875,2737.5,2737.5,984,XAU/USD,2755.89,2674.36,2667.03,-0.0143,24.7,-23.6,0
2025-01-28,2738.0,2766.800048828125,2738.0,2766.800048828125,2307,XAU/USD,2758.8,2677.0,2669.21,0.0107,28.8,28.8,1
2025-01-29,2769.10009765625,2769.10009765625,2769.10009765625,2769.10009765625,125692,XAU/USD,2762.34,2680.77,2671.22,0.0008,0.0,0.0,0
2025-01-30,2772.5,2829.5,2770.0,2823.0,40141,XAU/USD,2772.06,2686.49,2673.48,0.0195,59.5,50.5,1
2025-01-31,2829.0,2838.0,2804.0,2812.5,3443,XAU/USD,2778.47,2692.1,2675.54,-0.0037,34.0,-16.5,0
2025-02-03,2818.199951171875,2848.39990234375,2780.89990234375,2833.89990234375,2649,XAU/USD,2788.59,2698.68,2677.57,0.0076,67.5,15.7,1
2025-02-04,2827.60009765625,2853.300048828125,2816.10009765625,2853.300048828125,2187,XAU/USD,2799.44,2707.38,2679.73,0.0068,37.2,25.7,1
2025-02-05,2850.0,2880.5,2848.0,2871.60009765625,4519,XAU/USD,2818.6,2715.48,2681.97,0.0064,32.5,21.6,1
2025-02-06,2865.199951171875,2871.699951171875,2836.300048828125,2856.0,3116,XAU/USD,2831.34,2723.6,2684.32,-0.0054,35.4,-9.2,0
2025-02-07,2859.89990234375,2889.5,2857.800048828125,2867.300048828125,1822,XAU/USD,2845.37,2731.84,2686.89,0.004,31.7,7.4,1
2025-02-10,2864.199951171875,2916.10009765625,2863.800048828125,2914.300048828125,2237,XAU/USD,2858.41,2741.03,2689.64,0.0164,52.3,50.1,1
2025-02-11,2925.5,2945.39990234375,2890.0,2912.5,2554,XAU/USD,2872.7,2750.87,2692.59,-0.0006,55.4,-13.0,0
2025-02-12,2902.0,2912.300048828125,2868.60009765625,2909.0,2504,XAU/USD,2883.43,2760.97,2695.38,-0.0012,43.7,7.0,1
2025-02-13,2911.300048828125,2937.699951171875,2910.60009765625,2925.89990234375,4670,XAU/USD,2893.8,2770.86,2698.5,0.0058,27.1,14.6,1
2025-02-14,2937.300048828125,2944.39990234375,2874.800048828125,2883.60009765625,1992,XAU/USD,2895.51,2778.35,2701.15,-0.0145,69.6,-53.7,0
2025-02-18,2879.199951171875,2936.39990234375,2873.800048828125,2931.60009765625,4010,XAU/USD,2906.31,2787.9,2704.67,0.0166,62.6,52.4,1
2025-02-19,2938.699951171875,2946.0,2917.10009765625,2919.39990234375,2630,XAU/USD,2913.76,2797.27,2708.15,-0.0042,28.9,-19.3,0
2025-02-20,2949.10009765625,2955.800048828125,2924.199951171875,2940.0,656,XAU/USD,2917.43,2806.71,2711.7,0.0071,31.6,-9.1,0
2025-02-21,2938.800048828125,2940.0,2917.300048828125,2937.60009765625,570,XAU/USD,2921.01,2815.81,2714.81,-0.0008,22.7,-1.2,0
2025-02-24,2933.10009765625,2957.89990234375,2933.10009765625,2947.89990234375,415,XAU/USD,2926.57,2824.62,2718.14,0.0035,24.8,14.8,1
2025-02-25,2938.699951171875,2943.199951171875,2890.0,2904.5,1854,XAU/USD,2923.51,2831.15,2720.85,-0.0147,53.2,-34.2,0
2025-02-26,2913.5,2917.0,2913.0,2916.800048828125,2050,XAU/USD,2928.26,2839.26,2723.54,0.0042,4.0,3.3,1
2025-02-27,2918.5,2922.800048828125,2870.39990234375,2883.199951171875,3215,XAU/USD,2921.34,2846.12,2725.68,-0.0115,52.4,-35.3,0
2025-02-28,2877.10009765625,2877.10009765625,2834.10009765625,2836.800048828125,990,XAU/USD,2909.54,2850.26,2727.05,-0.0161,43.0,-40.3,0
2025-03-03,2872.699951171875,2891.800048828125,2863.39990234375,2890.199951171875,423,XAU/USD,2902.43,2855.05,2728.9,0.0188,28.4,17.5,1
2025-03-04,2886.10009765625,2927.89990234375,2886.10009765625,2909.60009765625,885,XAU/USD,2898.43,2860.56,2730.74,0.0067,41.8,23.5,1
2025-03-05,2916.699951171875,2922.0,2893.0,2915.300048828125,551,XAU/USD,2893.77,2865.91,2732.97,0.002,29.0,-1.4,0
2025-03-06,2904.0,2918.60009765625,2903.800048828125,2916.60009765625,870,XAU/USD,2895.5,2870.87,2734.99,0.0004,14.8,12.6,1
2025-03-07,2900.89990234375,2927.300048828125,2900.5,2904.699951171875,531,XAU/USD,2893.77,2875.59,2736.81,-0.0041,26.8,3.8,1
2025-03-10,2910.10009765625,2915.10009765625,2880.199951171875,2891.0,55,XAU/USD,2894.89,2879.38,2738.46,-0.0047,34.9,-19.1,0
2025-03-11,2884.39990234375,2916.699951171875,2880.39990234375,2912.89990234375,197,XAU/USD,2905.76,2885.23,2740.06,0.0076,36.3,28.5,1
2025-03-12,2912.0,2939.10009765625,2910.0,2939.10009765625,213,XAU/USD,2912.74,2890.97,2741.74,0.009,29.1,27.1,1
2025-03-13,2937.10009765625,2988.0,2935.199951171875,2984.300048828125,2366,XAU/USD,2923.41,2898.15,2744.47,0.0154,52.8,47.2,1
2025-03-14,2994.39990234375,3004.800048828125,2986.0,2994.5,1800,XAU/USD,2934.73,2903.86,2747.31,0.0034,18.8,0.1,1
2025-03-17,2991.0,3001.5,2989.0,3000.0,214,XAU/USD,2946.64,2910.11,2750.25,0.0018,12.5,9.0,1
2025-03-18,3006.39990234375,3039.199951171875,3004.39990234375,3035.10009765625,428,XAU/USD,2965.27,2916.82,2753.52,0.0117,34.8,28.7,1
2025-03-19,3035.199951171875,3050.89990234375,3030.89990234375,3035.89990234375,175,XAU/USD,2985.97,2922.91,2757.61,0.0003,20.0,0.7,1
2025-03-20,3047.300048828125,3047.300048828125,3034.39990234375,3040.0,185,XAU/USD,3004.13,2928.52,2761.41,0.0014,12.9,-7.3,0
2025-03-21,3034.5,3037.5,3000.89990234375,3018.199951171875,151,XAU/USD,3015.43,2933.93,2765.08,-0.0072,36.6,-16.3,0
2025-03-24,3024.300048828125,3024.300048828125,3006.0,3013.10009765625,137,XAU/USD,3019.54,2938.79,2769.55,-0.0017,18.3,-11.2,0
2025-03-25,3026.39990234375,3028.800048828125,3023.699951171875,3023.699951171875,74,XAU/USD,3023.71,2942.43,2774.26,0.0035,5.1,-2.7,0
2025-03-26,3033.199951171875,3033.199951171875,3019.5,3020.89990234375,83,XAU/USD,3026.7,2946.05,2779.15,-0.0009,13.7,-12.3,0
2025-03-27,3025.5,3065.0,3025.5,3060.199951171875,124359,XAU/USD,3030.29,2951.09,2784.61,0.013,39.5,34.7,1
2025-03-28,3069.699951171875,3094.89990234375,3066.800048828125,3086.5,31206,XAU/USD,3037.51,2956.44,2790.4,0.0086,28.1,16.8,1
2025-03-31,3091.0,3132.5,3086.0,3122.800048828125,3438,XAU/USD,3049.34,2964.41,2796.09,0.0118,46.5,31.8,1
2025-04-01,3129.699951171875,3149.5,3104.0,3118.89990234375,1721,XAU/USD,3063.73,2970.66,2801.56,-0.0012,45.5,-10.8,0
2025-04-02,3120.699951171875,3168.60009765625,3117.39990234375,3139.89990234375,5946,XAU/USD,3081.84,2978.01,2807.02,0.0067,51.2,19.2,1
2025-04-03,3150.0,3166.89990234375,3052.0,3097.0,5516,XAU/USD,3092.31,2983.24,2811.74,-0.0137,114.9,-53.0,0
2025-04-04,3110.5,3127.699951171875,3011.0,3012.0,3247,XAU/USD,3091.04,2985.72,2815.1,-0.0274,116.7,-98.5,0
2025-04-07,3016.39990234375,3050.800048828125,2949.699951171875,2951.300048828125,4424,XAU/USD,3075.49,2985.83,2818.81,-0.0202,101.1,-65.1,0
2025-04-08,2994.0,3014.5,2968.39990234375,2968.39990234375,3213,XAU/USD,3058.61,2987.96,2822.68,0.0058,46.1,-25.6,0
2025-04-09,2965.800048828125,3090.39990234375,2965.800048828125,3056.5,2175,XAU/USD,3049.14,2992.62,2827.31,0.0297,124.6,90.7,1
2025-04-10,3073.89990234375,3167.0,3072.10009765625,3155.199951171875,3456,XAU/USD,3054.33,3001.69,2832.85,0.0323,94.9,81.3,1
2025-04-11,3182.10009765625,3235.0,3182.10009765625,3222.199951171875,862,XAU/USD,3066.09,3014.53,2839.37,0.0212,52.9,40.1,1
2025-04-14,3215.5,3228.800048828125,3194.5,3204.800048828125,263,XAU/USD,3081.49,3025.02,2845.59,-0.0054,34.3,-10.7,0
2025-04-15,3216.0,3218.699951171875,3214.0,3218.699951171875,390,XAU/USD,3111.01,3035.32,2851.87,0.0043,4.7,2.7,1
2025-04-16,3238.300048828125,3334.89990234375,3238.300048828125,3326.60009765625,1874,XAU/USD,3164.63,3049.03,2859.65,0.0335,96.6,88.3,1
2025-04-17,3345.0,3345.0,3287.800048828125,3308.699951171875,824,XAU/USD,3213.24,3062.1,2867.09,-0.0054,57.2,-36.3,0
2025-04-21,3342.199951171875,3418.5,3342.199951171875,3406.199951171875,78,XAU/USD,3263.2,3078.82,2875.33,0.0295,76.3,64.0,1
2025-04-22,3422.199951171875,3485.60009765625,3361.699951171875,3400.800048828125,785,XAU/USD,3298.29,3095.81,2883.14,-0.0016,123.9,-21.4,0
2025-04-23,3321.199951171875,3370.300048828125,3256.199951171875,3276.300048828125,331,XAU/USD,3306.01,3107.93,2889.17,-0.0366,114.1,-44.9,0
2025-04-24,3305.39990234375,3353.89990234375,3304.89990234375,3332.0,560,XAU/USD,3324.19,3121.02,2896.33,0.017,49.0,26.6,1
2025-04-25,3355.5,3355.5,3266.10009765625,3282.39990234375,162,XAU/USD,3333.29,3130.96,2903.29,-0.0149,89.4,-73.1,0
2025-04-28,3284.5,3332.5,3284.5,3332.5,1300,XAU/USD,3334.13,3142.23,2910.86,0.0153,48.0,48.0,1
2025-04-29,3340.0,3340.0,3299.89990234375,3318.800048828125,1278,XAU/USD,3335.57,3152.85,2918.35,-0.0041,40.1,-21.2,0
2025-04-30,3318.699951171875,3318.699951171875,3268.0,3305.0,207,XAU/USD,3321.11,3161.85,2925.78,-0.0042,50.7,-13.7,0
2025-05-01,3272.89990234375,3275.0,3198.60009765625,3210.0,2131,XAU/USD,3293.86,3167.65,2932.65,-0.0287,76.4,-62.9,0
2025-05-02,3239.89990234375,3257.0,3225.0,3231.89990234375,1349,XAU/USD,3287.51,3174.05,2939.35,0.0068,32.0,-8.0,0
2025-05-05,3242.699951171875,3315.699951171875,3239.699951171875,3311.300048828125,244,XAU/USD,3284.56,3183.82,2947.12,0.0246,76.0,68.6,1
2025-05-06,3365.5,3430.89990234375,3356.800048828125,3411.39990234375,2357,XAU/USD,3302.99,3197.1,2955.91,0.0302,74.1,45.9,1
2025-05-07,3418.699951171875,3418.699951171875,3364.699951171875,3381.39990234375,1080,XAU/USD,3309.97,3209.02,2964.16,-0.0088,54.0,-37.3,0
2025-05-08,3390.0,3390.0,3288.699951171875,3296.60009765625,200,XAU/USD,3306.8,3218.21,2971.71,-0.0251,101.3,-93.4,0
2025-05-09,3299.0,3335.5,3299.0,3335.39990234375,216,XAU/USD,3311.14,3227.38,2979.81,0.0118,36.5,36.4,1
2025-05-12,3300.699951171875,3300.699951171875,3205.0,3220.0,886,XAU/USD,3312.57,3231.83,2986.38,-0.0346,95.7,-80.7,0
2025-05-13,3232.0,3251.39990234375,3223.5,3240.300048828125,2424,XAU/USD,3313.77,3235.75,2992.84,0.0063,27.9,8.3,1
2025-05-14,3233.0,3233.0,3171.699951171875,3181.39990234375,3518,XAU/USD,3295.21,3237.83,2998.8,-0.0182,61.3,-51.6,0
2025-05-15,3151.0,3228.10009765625,3125.0,3220.699951171875,652,XAU/USD,3267.97,3240.53,3005.27,0.0124,103.1,69.7,1
2025-05-16,3227.699951171875,3228.10009765625,3173.89990234375,3182.0,199,XAU/USD,3239.49,3243.36,3011.1,-0.012,54.2,-45.7,0
2025-05-19,3234.39990234375,3241.0,3228.300048828125,3228.89990234375,266,XAU/USD,3229.81,3250.59,3017.37,0.0147,12.7,-5.5,0
2025-05-20,3219.0,3293.199951171875,3207.5,3280.300048828125,356,XAU/USD,3221.94,3261.56,3024.0,0.0159,85.7,61.3,1
2025-05-21,3293.39990234375,3317.5,3290.199951171875,3309.300048828125,979,XAU/USD,3234.7,3272.92,3030.68,0.0088,27.3,15.9,1
2025-05-22,3327.300048828125,3328.0,3282.699951171875,3292.300048828125,1210,XAU/USD,3242.13,3280.78,3037.55,-0.0051,45.3,-35.0,0
2025-05-23,3328.0,3363.60009765625,3323.5,3363.60009765625,47,XAU/USD,3268.16,3287.73,3045.18,0.0217,40.1,35.6,1
2025-05-27,3332.5,3341.0,3296.300048828125,3299.10009765625,189,XAU/USD,3279.36,3290.29,3051.69,-0.0192,44.7,-33.4,0
2025-05-28,3293.60009765625,3293.60009765625,3293.60009765625,3293.60009765625,127758,XAU/USD,3295.3,3293.25,3057.77,-0.0017,0.0,0.0,0
2025-05-29,3283.699951171875,3328.800048828125,3242.39990234375,3317.10009765625,24370,XAU/USD,3307.9,3296.53,3064.14,0.0071,86.4,33.4,1
2025-05-30,3315.10009765625,3318.0,3270.89990234375,3288.89990234375,2213,XAU/USD,3309.13,3295.27,3070.07,-0.0085,47.1,-26.2,0
2025-06-02,3296.89990234375,3380.800048828125,3296.89990234375,3370.60009765625,976,XAU/USD,3317.89,3297.34,3076.77,0.0248,83.9,73.7,1
2025-06-03,3385.10009765625,3390.0,3331.300048828125,3350.199951171875,6410,XAU/USD,3326.16,3295.47,3083.29,-0.0061,58.7,-34.9,0
2025-06-04,3355.0,3380.0,3344.0,3373.5,207,XAU/USD,3327.57,3294.56,3089.92,0.007,36.0,18.5,1
2025-06-05,3371.5,3400.0,3343.699951171875,3350.699951171875,731,XAU/USD,3334.94,3297.04,3096.73,-0.0068,56.3,-20.8,0
2025-06-06,3364.300048828125,3364.300048828125,3306.0,3322.699951171875,81,XAU/USD,3339.1,3296.73,3102.91,-0.0084,58.3,-41.6,0
2025-06-09,3315.60009765625,3334.60009765625,3290.0,3332.10009765625,1887,XAU/USD,3341.24,3298.39,3109.16,0.0028,44.6,16.5,1
2025-06-10,3302.0,3344.300048828125,3302.0,3320.89990234375,65,XAU/USD,3345.81,3298.0,3114.7,-0.0034,42.3,18.9,1
2025-06-11,3328.0,3356.0,3321.300048828125,3321.300048828125,2106,XAU/USD,3338.77,3298.08,3120.35,0.0001,34.7,-6.7,0
2025-06-12,3363.0,3395.89990234375,3353.39990234375,3380.89990234375,1818,XAU/USD,3343.16,3300.61,3126.43,0.0179,42.5,17.9,1
2025-06-13,3407.300048828125,3444.0,3407.300048828125,3431.199951171875,499,XAU/USD,3351.4,3307.99,3132.85,0.0149,36.7,23.9,1
2025-06-16,3442.0,3442.0,3385.39990234375,3396.39990234375,480,XAU/USD,3357.93,3313.47,3138.68,-0.0101,56.6,-45.6,0
2025-06-17,3398.300048828125,3398.300048828125,3376.10009765625,3386.60009765625,1477,XAU/USD,3367.06,3315.98,3144.58,-0.0029,22.2,-11.7,0
2025-06-18,3385.300048828125,3391.89990234375,3365.10009765625,3389.800048828125,0,XAU/USD,3375.3,3315.26,3150.38,0.0009,26.8,4.5,1
2025-06-20,3350.0,3372.89990234375,3341.0,3368.10009765625,709,XAU/USD,3382.04,3314.82,3155.42,-0.0064,31.9,18.1,1
2025-06-23,3365.89990234375,3387.89990234375,3350.0,3377.699951171875,30,XAU/USD,3390.1,3317.52,3160.59,0.0029,37.9,11.8,1
2025-06-24,3358.0,3358.0,3301.0,3317.39990234375,538,XAU/USD,3381.03,3316.92,3165.13,-0.0179,57.0,-40.6,0
2025-06-25,3321.60009765625,3331.199951171875,3310.60009765625,3327.10009765625,373,XAU/USD,3366.16,3320.49,3169.59,0.0029,20.6,5.5,1
2025-06-26,3332.39990234375,3333.5,3332.39990234375,3333.5,2058,XAU/USD,3357.17,3323.6,3174.59,0.0019,1.1,1.1,1
2025-06-27,3318.699951171875,3318.699951171875,3253.800048828125,3273.699951171875,284,XAU/USD,3341.04,3326.67,3178.39,-0.0179,64.9,-45.0,0
2025-06-30,3265.89990234375,3306.89990234375,3262.0,3294.39990234375,1242,XAU/USD,3327.41,3329.13,3182.55,0.0063,44.9,28.5,1
2025-07-01,3310.10009765625,3354.10009765625,3310.10009765625,3336.699951171875,371,XAU/USD,3322.93,3334.29,3186.96,0.0128,44.0,26.6,1
2025-07-02,3329.0,3357.5,3329.0,3348.0,39,XAU/USD,3318.69,3338.26,3191.52,0.0034,28.5,19.0,1
2025-07-03,3362.0,3362.0,3322.300048828125,3331.60009765625,0,XAU/USD,3320.71,3339.97,3195.79,-0.0049,39.7,-30.4,0
2025-07-04,3342.0,3342.0,3332.5,3332.5,0,XAU/USD,3321.49,3340.74,3200.54,0.0003,9.5,-9.5,0
2025-07-07,3305.5,3333.300048828125,3299.199951171875,3332.199951171875,254,XAU/USD,3321.3,3342.07,3205.16,-0.0001,34.1,26.7,1
2025-07-08,3330.39990234375,3334.5,3287.60009765625,3307.0,909,XAU/USD,3326.06,3340.18,3209.87,-0.0076,46.9,-23.4,0
2025-07-09,3289.39990234375,3314.0,3282.0,3311.60009765625,114,XAU/USD,3328.51,3340.6,3215.14,0.0014,32.0,22.2,1
2025-07-10,3323.60009765625,3330.5,3311.60009765625,3317.39990234375,209,XAU/USD,3325.76,3341.39,3219.89,0.0018,18.9,-6.2,0
2025-07-11,3330.5,3370.0,3330.5,3356.0,776,XAU/USD,3326.9,3342.69,3224.85,0.0116,39.5,25.5,1
2025-07-14,3367.0,3375.5,3350.0,3351.5,583,XAU/USD,3329.74,3344.78,3229.69,-0.0013,25.5,-15.5,0
2025-07-15,3341.0,3341.0,3329.800048828125,3329.800048828125,210,XAU/USD,3329.36,3343.42,3234.29,-0.0065,11.2,-11.2,0
2025-07-16,3341.199951171875,3352.89990234375,3329.5,3352.5,10,XAU/USD,3332.26,3343.49,3239.26,0.0068,23.4,11.3,1
2025-07-17,3313.800048828125,3340.800048828125,3313.800048828125,3340.10009765625,667,XAU/USD,3336.99,3342.38,3244.25,-0.0037,27.0,26.3,1
2025-07-18,3338.199951171875,3353.0,3338.199951171875,3353.0,602,XAU/USD,3342.9,3342.46,3249.14,0.0039,14.8,14.8,1
2025-07-21,3350.300048828125,3411.699951171875,3350.300048828125,3401.89990234375,53,XAU/USD,3354.97,3345.1,3254.28,0.0146,61.4,51.6,1
2025-07-22,3411.0,3441.0,3395.60009765625,3439.199951171875,39,XAU/USD,3366.86,3348.67,3259.34,0.011,45.4,28.2,1
2025-07-23,3430.300048828125,3433.89990234375,3388.10009765625,3394.10009765625,63,XAU/USD,3372.94,3351.11,3263.78,-0.0131,45.8,-36.2,0
2025-07-24,3367.0,3371.0,3367.0,3371.0,1175,XAU/USD,3378.83,3352.76,3267.9,-0.0068,4.0,4.0,1
2025-07-25,3344.0,3345.0,3326.5,3334.0,67,XAU/USD,3376.19,3351.2,3271.22,-0.011,18.5,-10.0,0
2025-07-28,3326.60009765625,3326.800048828125,3309.10009765625,3309.10009765625,533,XAU/USD,3371.76,3347.13,3274.26,-0.0075,17.7,-17.5,0
2025-07-29,3323.39990234375,3323.39990234375,3323.39990234375,3323.39990234375,113144,XAU/USD,3367.53,3344.7,3277.41,0.0043,0.0,0.0,0
2025-07-30,3325.800048828125,3331.800048828125,3263.89990234375,3295.800048828125,19252,XAU/USD,3352.37,3341.67,3280.49,-0.0083,67.9,-30.0,0
2025-07-31,3272.89990234375,3312.0,3272.89990234375,3293.199951171875,3704,XAU/USD,3331.51,3338.45,3283.6,-0.0008,39.1,20.3,1
2025-08-01,3286.199951171875,3360.60009765625,3281.0,3347.699951171875,3420,XAU/USD,3324.89,3337.77,3287.2,0.0165,79.6,61.5,1
2025-08-04,3367.60009765625,3386.5,3347.39990234375,3374.39990234375,351,XAU/USD,3325.37,3337.66,3291.13,0.008,39.1,6.8,1
2025-08-05,3378.5,3387.199951171875,3351.199951171875,3381.89990234375,915,XAU/USD,3332.21,3339.81,3294.7,0.0022,36.0,3.4,1
2025-08-06,3380.699951171875,3383.300048828125,3361.300048828125,3380.0,1492,XAU/USD,3342.34,3341.57,3297.97,-0.0006,22.0,-0.7,0
2025-08-07,3384.89990234375,3422.89990234375,3384.89990234375,3400.300048828125,5464,XAU/USD,3353.33,3343.8,3301.05,0.006,38.0,15.4,1
2025-08-08,3438.800048828125,3477.0,3402.5,3439.10009765625,7657,XAU/USD,3373.8,3349.31,3304.61,0.0114,74.5,0.3,1
2025-08-11,3383.89990234375,3383.89990234375,3349.199951171875,3353.10009765625,1488,XAU/USD,3382.36,3351.27,3306.98,-0.025,34.7,-30.8,0
2025-08-12,3356.199951171875,3356.199951171875,3330.10009765625,3348.89990234375,1611,XAU/USD,3382.53,3351.68,3309.77,-0.0013,26.1,-7.3,0
2025-08-13,3358.800048828125,3363.39990234375,3358.699951171875,3358.699951171875,1011,XAU/USD,3380.29,3352.03,3313.63,0.0029,4.7,-0.1,0
2025-08-14,3346.800048828125,3356.0,3328.89990234375,3335.199951171875,592,XAU/USD,3373.61,3352.15,3317.89,-0.007,27.1,-11.6,0
2025-08-15,3346.800048828125,3346.800048828125,3335.89990234375,3336.0,1185,XAU/USD,3367.33,3352.27,3321.98,0.0002,10.9,-10.8,0
